address,amount,points
0x6C9dd3C986BAEDEB34F7F8b6A199F4488560017E,397495091694561551776,202.29608
0x3a6d8988CBC6F15cd22c58160123C52294690269,397276966965580925262,202.18507038366553
0x26218e412A5B82865287661091B5434806c3C47f,396851856327780694755,201.96872
0x26E606D297C89AABFf71a62C3d2EB969132ce573,396743398780920358604,201.913523
0x3d86DB8649f27a30155B7B024aAc3AE4644d3058,396173770777846698365,201.6236237924682
0x3b5df82540B42d6a28f059dC0354fc0485B84A5B,395328142236478925042,201.19326039269504
0x59781A1C7e7DceFD724d765B205eB57C6008ca21,395036127422545064292,201.04464609934888
0x1f141e7F69b7359290b850e829F50e65aF45934e,394658353171099975043,200.85238649215103
0xccb1e7a7E4b56cfCD08125FfD8458FaBf1509b59,392983484103657929154,200
0x52FCa11f21255eFc4Cb542258F7cd9eDb9FF005b,392947329623120367614,199.9816
0x403961822A0Df4139065657953c57008CC9af85e,392918264564636160685,199.96680800000001
0x1B2c8f9Fcfc03eB3D65E065C15BE854d314e7c22,392883273315211511090,199.949
0x7F7eb8d21e2E708a4FdAa18e8d9759376682acE7,392570177116139120699,199.78965681549622
0xfd3ac6Cca0840f9779345e3C607Ac88f5Bde8FaA,389810118499493285071,198.384987801
0xfEf538F4f8476098cAB2E6Cd3C84Ab74894f2437,389469589016198199261,198.21168307086776
0xB48586959C7A5e5ef1D36A3d3027C11690E0818c,389438547822279133470,198.19588536171472
0x18Fe82D07ee4176c1dBA88a2FBC1a51c1B0283fE,389068328583966774659,198.0074707065
0x15F87911339f28b90fd741D6A64e93Bb9f5B47B2,388781016970524433418,197.86125
0xc4B3fCf67BCeE7B9a77F8A692C2055F26C8BCDdc,388348322364018201824,197.6410399280713
0x57592570Ec7bcE151199eEb0d4DB6a99B6b7F634,388269122590867141298,197.60073300609892
0x9E1a26A4615a58b6D7269b286e07c3793C3277DC,385509724202974609852,196.1964
0x0CD6Cb21496574854Ca964E65e554ee42DC116cF,385088681927737923161,195.98212011686599
0x63f744843d6892b0AAaedACF3db42F169616E410,384935292745467336317,195.90405618366
0x648C71932a302632AcfD1766284E88fbb6397191,384809427634301869148,195.84
0xfe6C77731e23602689585fD06FaAC980Ca8eBecd,384577139547048659551,195.72178226482822
0x30B8eAB7d560840a78BCB22e58B1a47b82AeCF99,384304071375408227595,195.58281043385512
0x4618C3a824326a95CC4B82Db628bA99Bd6D60353,384224745558485778929,195.542439364774
0x3EfDEe081E807D7a5E4D7C41583efFD1fF824D6e,384205872965282424047,195.53283458800001
0x6e64209a9478B7892afDF0e0A6FBC86CA4daA333,384123278471056892158,195.4908
0x0b9B9D29635a9E01e4539199802187dC77c25987,383890360385165536172,195.37226164136
0xaeF3f241A7BDe1ccB516af87b40269c495E440a7,383495029529442319927,195.171067
0x515280aF855E4c1657d2E1A4ee8cABFac3C112Ce,383381527458930349894,195.1133027045
0xC0bf621db743D94E0961Fb37C7D8C0078Fea321a,383158897001066520716,195
0xaC7362b4a807Ce1D0632c86de8308c1D4fED07dF,382462821844462496301,194.64574839159377
0x83D1EfB4Acf5284D005C552BF7242b9DD20CAEf4,381565198815210578687,194.1889235805973
0x22779C08556377688d692E863B9dCE8E31416b93,380846975164084653898,193.8234
0xAb8245FB683121B20876965FfdB41164c6FD8756,380394964018097766711,193.59335921494366
0x6C82D751Fee031C729c663a8B6f8d6D700cAaF56,380359740879054413654,193.57543319999996
0xB46e6B4635e47fdF5C9d95EE9A52B37d9994Ab81,380344130458492202251,193.56748863174522
0x22ad4b160Bd4FC4808B3c485B915639445e33906,380124032922140486335,193.455475
0x9a22304eC890A5701619A51B4a37A94755b4a31B,379398045058194497869,193.086
0x7dBF9B8608470ac0E8E92691B658b0993Bb0CA05,379398032024944427576,193.085993367024
0x8426700Ba73D211fa3097BFd91F50D81b6f13222,377277188125944860531,192.00663813466002
0x3D21c8314b95AE1db75199aa4C3087e675D2eAA9,377004683491372418302,191.86795310305163
0x788EA64B68494148809C33cb8C3E3dEc983B50c1,376861483916315535225,191.79507493852344
0x71C93bDFd962Ff414954f6e472aB40Af62d2A35D,376279044332560147268,191.498655568593
0x89c1d80412f7D8F5B602B59e4dC915977eA323cb,375224979770188895145,190.96221339989705
0x4b9bD3513E6D8037500F6c93d7d2829a0927C412,374807986055469996245,190.74999393949403
0xF8A312a0C96E24a26E7941A31C52AEfA9630e215,373556738550477689387,190.1132
0x99c9efcbAAc4F58e373B3fbB1E0A52B5d328B06B,371312332225030047539,188.9709604829542
0x2c3E79D3DCE90FB0886C89Ec602E61757E589a94,368511628515023346608,187.54560607326715
0xfF8002ee7175C56E096d824E3525D0a8F4B0b4a5,368200452650641750552,187.38724019939772
0xC734685706655c35E5330aFD726E728513F9cfF3,366954184352452045914,186.75298031388002
0x5991f8e3C041C9BAbE4f03A6e6612a64a48FFf70,365840298673709639843,186.186093549525
0xa23951E7512928B33c9b57822B6834B4B4f35642,363670551286752981923,185.08184999999997
0x866368467614aaa1E260F209639BE04c7AB174FB,362112653788626687401,184.28899352579998
0x820B90104132ca7Ba319f83a6aDf9452eD8CC673,360647908231800556678,183.543544612003
0xC42cdC7992511AC4010bEf13edd588A840C8aFc8,360505162319992564335,183.47089732906
0x95910EfbF5faC0B7715121656c5b62a819540C3a,360175171476897560296,183.302956
0x3eCE11Eb1250c2e0dc261F614247B14623DfFED8,357547590773589092805,181.965708604323
0x47d312c7604b1751f691011AeD4cE32231Bff4d1,357533581789274307994,181.958579050598
0xA9d313266456f327c1872881b32225b5d789c73a,356817517386935946888,181.59415437052698
0x77f331DBBA4093E6da9E0E0e1cA94922cB3382fF,356623811509269273756,181.4955721728
0x34a0bD0ac049a36a6537503CFD7181BA51af9418,356336791752281499157,181.34949999999998
0xEc6C3943F09936A8c663fDcaF1115522D8baedBa,354872255750434874244,180.60415773444035
0x3B2fF08B1E2dfA50267cCD34f1d846eF0482b5bc,353887522187605554791,180.103
0x6BB5528FB539C86b53D6173950501f04A1a1E909,353613052461247434621,179.96331487965244
0xf377D122F050b279614a898Ac48C3D0a0037526E,353528807761926771036,179.92044045732763
0x7E6782dcc44592B15D34dec64c2Ed6fbd14168fa,352633904873314918405,179.465
0x88e0054BB1a2Cf1C7854af392Dc24Ac4bAa869cd,352413441138732707714,179.3528
0xbf34C38d365163BB18E03b2e1530D8B9D5837250,352035194535282926154,179.1603
0x427cC9f622A6ca164F28389C1a622679Fd94132B,351910500875776847352,179.09684
0x07a14300cdcE14a28192B47FC4DE9EEf30455F61,350260677612812912685,178.2572
0x3D83B6786713DA3ce69F04fdb3499A55e7c8973a,349891995795493016885,178.069567780208
0xfdEa1D355EaE37Af4d8C0bd3D4b9dCe0e3A3e919,349195915066141935768,177.71531333567896
0x6475b2A187Ad7f8Ec8b69EF8ddBD8F5b60BDC593,347423102977383962298,176.81308097199502
0x1DB5BFB99Ab10c18349863823eC9454B6b98B318,347302714493465828127,176.75181199312547
0x007771E1670B096E08B0051e3109BF92793F9097,347174219716682500803,176.686417501
0xf6574cb8AF057167F800493b2B1a6b9EF2b4B0A7,346805983383066688930,176.499012
0x60851108a82f13dE944FEF2f9B3e3edaF6517d38,346777168755484751728,176.48434745110802
0x8002926e333bB4b75e8275589865b008209a795D,345898639934082780201,176.03724020261598
0xEb27f4A377f6d133aC6EBa7eeb4C45702DAc0604,344527350482272538557,175.3393536464224
0x6C88E06623c95A3491311172247273D04da795bF,344223060781629669691,175.18449232886
0xa06ECde094a246a2d208F27B4d408D5bfe345c9B,343455561679537652253,174.79389112899398
0xbc98a42c9acbEDf23E32399F04d60A1672d5112A,343322478540329143470,174.72616149424252
0xF60De76791c2F09995df52Aa1c6e2E7DcF1E75d7,342380058189436169869,174.24653810597596
0xa575f819A056e394053cEAB9514eD820bA124Aaa,342127294934061524145,174.1179
0x3064869D75fA413591Ab3c567986d6Def1122e94,339878024489032952715,172.973185
0xF41084C75A910aBF87a5c669F4B5481621A21720,338134244769772010386,172.085728
0xA7b0CB87f6D00A32D37cb4bbc2093Fa683D63C75,337583093419043620997,171.80523206415398
0x06265cAd6214Cc7b0976F3cd6237284D1284ff2C,337519760074688122131,171.773
0xAa0E0a21Dc2977d89c2633b6B01BBcfBb0aF68f8,336881904922943647307,171.44837813799
0xc0123D2BF1CDDd3714f68db3BF7e7570282Cdb63,336521975008548963615,171.2652
0x42B35351897f35aEB6c5B2d9eefE84191C6d724a,336167700397629573672,171.0849
0xB8E2bbfEf485f41CB8304A126Db041bd2a05E231,336086899754139267316,171.043778351504
0xa1241C4974b84513EBac812F24ec3640DeBb8eF1,336022493000253234641,171.011
0x3b76A9248b388cdD0b447Ff5840Bf9ee14a523FF,335728594376975479463,170.86142698476343
0xb2b9359c15f1Dd8D474376DB4f8bE4b61fD9d0dB,334979485338214828971,170.48018498907538
0x20a7549c9f0249486FF762Aac2Ed7c2485d7c744,334969297262855434383,170.475
0x72CDB8313b8ca52cbbe44e3A8Cb3dcFAf9925dE9,333580308638559756673,169.7681058528
0x3A6Cc6d9102620978D4a2A67FaDa08ac99C10475,333195282942207427368,169.57215578775822
0x0d8B7ddF35738320c431b67f85234B5D4BAbB9da,331549486212075692038,168.734565
0x210ff611f222d794C2586E64B6276C45BAA28137,331009564427841837642,168.45978409643845
0x20B86aEd97941Ba875db613Ef0230965cC524d94,327902186846935421727,166.878355
0x1De7EFcaC34394823b68c48e12bCf9518467c75e,327329152030813929741,166.58672197250598
0x2F7416b608DaE78B0a950F64cd1a70a13Ba4FD41,326998924133310254092,166.41866
0x2a69854739d7aB6822560624F096c2dB9DEFdC09,326535060989929490916,166.18258741061942
0x62af6351A4E21403AB4F72f7DbEa65aac9bD129B,325863537205919499229,165.84083066451
0x892c7f07978650387F419fFE056A9114DF41B2bB,325335886800693344867,165.572295
0xC8dE14E58D2f57706bf43d91978BC0fb87DaD154,324903804812266912450,165.3523967061
0x3291B6629945d15466017bca07302D39C9e67094,324387710809002498991,165.08974240934674
0x96FB84dF80AcE921ba3FC06Fb340814155710E86,324275829202714419353,165.03280281223198
0x1D0a10E57BF6e0717623c5A36F555e4A5e5c021c,324120988184173995705,164.954
0xF0f5B5C87A64587aC61Fc3bAEB692104215a8D91,323869447641078920697,164.82598416561
0xce4841392654A018c9BEE2b907754F3A01661F6F,323794416924862048290,164.78779899027728
0x50B866143C7ac81ee68C8d74612d6817E9a1bE51,323733447107311121727,164.756769789297
0x1E919abF494360B357e81fCE038A51Fc430d3023,323562951636746731765,164.67
0xBd85E240da5464a3E7B2748BA598ca1BAa9cE4F0,323423442499889972623,164.599
0x444Bf50f65215e0BdE3256E671a092aa38be6A25,322746705366777916879,164.25459003852
0x059f5dcdDf106e142a8502b9a0dE48bfc85Ab2D6,322443660100232932564,164.10036204736858
0x8cd83c6DA2fB0b131FC02c4857A792136f4b5c06,322236632377896967228,163.995
0x56aa6a2A1b3E768fA24792385e3602E1E76E8643,322098919525632197747,163.92491417816
0x8C62efe59624Ec5c6b4A5d40dD6547A37ad9dB86,321959579021603872206,163.854
0xEBa1D54E34036d1746b880e0eB4FF5AB23f2E72d,321934035095137119242,163.841
0x54c460C5C73a68FEE74AA534f05D49B012ECCCa3,321884912159624150263,163.816
0xdfA824Fd61ecf73E0CC8a221a48f4978F974e27a,321812210215064965269,163.779
0x0CE3b88e67a3D70394eFA4A1AAc54c77Bb2fdcdc,321721824013721175106,163.733
0xa400E2ABA632d8409Cb1c4945Fb5b0ffd4B4A1eD,321642608210310811501,163.692684919792
0x3743CDcBBa5f63C1D57f87Cb71C96317193Accf5,321511583646538554149,163.626002950156
0x302BEE2d5de1Fc851D22B7d286A3Ca3c5E82960f,321497231987638429018,163.618699
0x8C2F9E6686c6245c80CA948fd196226b900DB99E,321407437226438219113,163.573
0x4DeDEDC2E6485BD92b5D6e9645C6e028Eddc3537,321397523590227706336,163.56795468048327
0xDcb4ba71A45a9622D929b82fd0237B8a829Eb7dd,321380910841261254518,163.5595
0x9505465395c9B2c08B6957F1e6B287515a90d766,321360279208345730240,163.549
0x62e6BB112e2bd52E225833C4A05B75FDDcFaC9cc,321358311567549662868,163.547998614
0xaF5760401f481cE71253Cc3Df5f9553faA451E95,321344559868981605177,163.541
0x520d7Ad9f4F93751Fc0895329494b17ef9a1Ba64,321340630034140531279,163.539
0x0d13A628e19BDA0e343fE4d1e8aFa86E7dCEa8fE,321336700199299571068,163.537
0xeA61aCE0a744480Aa605936EB494292b3D9C45dC,321262033337319849124,163.499
0xe6db79364A2bb898e51e0b2350f6e00901f52773,321214875319227417094,163.475
0x254BB9048Ce30db7C0b39193299b0bC350B2136E,321214875319227417094,163.475
0x153D6045F04Edd973EC862569c7263Bb607Dbaf8,321016418659755061071,163.374
0xB4575Bfd6536309ae2A9575e59Ec58FB9251BD7c,320967295724242092092,163.349
0x8e224a66B85b4c178825258469eA4ad0B003dB32,320897739605595972989,163.31360099649999
0xa08476972c3ce49c91640349A4001C722A73ABF9,320878874440318782035,163.304
0xbd0c31D74B3282e17434D3061bE1E488bF8c1cE1,320778663651872307128,163.253
0x1e5717e623CED26a5db5C556173F17E2106A66ce,320735435468620948996,163.231
0x34C226Bb299999d4D3Fb50237763240ea68F3220,320307083470947986825,163.013
0xb20669603D02604FEe0a2274DF3A2Ac8233879a4,320245347730512719409,162.981581
0x8E2a341007F90B10AFF2Ee33fF5D01B94Ea3DF45,320118451398578201861,162.917
0x4cD3Eb0c9E00bF5e7B1a8DacADB0a06d45106bcc,319575374586741759231,162.64061341694799
0xBe7bFf03e0d59BF4D4b8eD5ef810E91c525765BF,319430730301396806681,162.567
0x7716937Cd649850a8e28c8a182C80ca7b7C95BA1,319150183321930001057,162.424222
0x1DeBdd92f233EEf6ADf49938Ba479c17d70B9467,319130097936057495644,162.414
0xf59F7a63B547770E69A86725A7f5FbDe6368c0a0,319086971754878902630,162.3920519116334
0xAF4A9e0F9e0A6608694088CBFc06aF98F6971518,319014910547031888655,162.355378
0x23F608B267495499A35a8005523495f12356B848,318585815810573933504,162.137
0x8Bd28101732Fdb5309C122242247e1aCd4627573,318576973682181630920,162.1325
0xef97755F9d216235676615bCeA0B61f816B47dCA,318422727664670958347,162.054
0x607791ccc8E4821aE16e79f738b230335F6A0B3A,317065126920486477502,161.36308000000002
0x2938b282366647268A7F56C20630f565AEE2e64e,316139493622028680875,160.892
0x80947879ca162D9Ed87adec2806B9687D2f5aE09,315253388125237734130,160.44103677501255
0xd8Be46Aed12169EB93FFB1f003f7b9Dd64d01Cd5,313981648001770565770,159.79381358375412
0x6587f9Bc19A2d19cF07e0718609CcA64Dd936537,313883817855584425160,159.74402515744947
0x02B9AD390A6e10E186fA9C2e620FF01d0a874E5D,312206445029966630500,158.89036443456
0x2AF5De5887edACC7bd86c1784e321cb34D89F59D,312159769527685170942,158.86661
0x547F39028a6cB6cdc358615da539c39840F8724C,311348007568515242838,158.453482226439
0x4C2c21d5427d1e114531091bb29B2975EEb440C0,310961140906061473288,158.25659524359997
0x4553Dd8c62aC2eF0c5B27AB8b05ddE4e95023FDa,310789224635850530376,158.16910237066
0x8b26A43d728FCf20d7A10AA9804ED198AE05bdD2,310341785497043929354,157.9413884046
0xF98b30b03C16916c6e64619D22abE8F4163aDF01,307891076382424444091,156.6941557784202
0x61aDb85395EdBD4883C2e25FE92787EEa4F059e2,307672190403828665239,156.58275874142
0xaf6D68748fa13Bb1dDdffC712e6468B276d09dBd,306890923630012935064,156.18515079838
0xDd40Cfd950500DBEB7C6640147475B01b8AC68ac,306405703891595862842,155.93820925602802
0x936E7BF0A0C228A65C4d4C8A0ae09258a7c25481,306184283301354184914,155.82552228611797
0x0Ffab21dc0969314eD6a5c076624B25B7BBB8EF6,305033474550580081086,155.239844364615
0x472689239dfC0F51732e79388b9c4d454D9f2233,303778705936422227296,154.601258436751
0xbCB5060ab356ee81a5c589d5562505F2395EcB03,303070030009337642696,154.240593953
0x4ECD382Ca0Ec67B875F89F2a510fEd648B904700,302944161223287096618,154.17653589909085
0x837d11E634d4B6f236eC907dF47db30245201a84,302593688925854507943,153.998171
0x05a559E16Ff2E1715dD2D72BC94Be7B25f2dDe61,302122027878756284736,153.75812984500135
0x2BfB83689a1e88E8EE6200e22E05bAed176d753D,301686309583457671124,153.5363809354804
0x8bea3DBF2310D20045Caf955e2D4899CD6B8CaFc,301270841034579746065,153.32493767351963
0x1dA2f2fAC94A1fadD83dE1Fee653B0Bf294e9102,301082916537894618614,153.22929777806002
0x2c284F890aEeBBCBa5bdaEb20f422e10992642aE,300722302848053061552,153.04577164811894
0xCf063E688c615E8b99a24B8d2DD36206D42CCB9D,299212618295333072638,152.27745205516538
0xc0CaA729FBdA8DEc68af08A1ad1A9312dd7Ba3af,298865059663761542197,152.10057
0xdef228875b2236590390bB49f41c47CF5a74d3b8,298457369564499231274,151.89308540293496
0xB897061deE2C73c0Ac39c8e34aA459f67CEDb1c3,298357549002885605205,151.842284
0x1E2acf4DFb10e8B737a3a1d4910F0EDcC7Dd4aA8,297749072614684507698,151.53261379104
0xAc858f98Be6124EE42D776fa626328Db1C562e23,296679387700882898571,150.988222
0xBdD5Ddb69cBA8Afa1ECE6B43F331110db795D76C,296489219063090274631,150.89144
0xe256F341E5ff53143edEee96Ed8a05669e849cdb,296059682220212664561,150.672837
0x1702f2d0df7c99011a690461c34e51BD81cbab48,295955490699865833903,150.6198110971
0x43F6eD92175Fc24b17D305290580cbCe352Df2D2,295552032050199841251,150.41448
0xC84093d6c4d437aE262836B52f9E2FD616b04740,295478225690990370822,150.3769179333
0xc10e066350E1c975d4a8e51AB7F79C6E26B7d100,295132640075964502557,150.20104
0x06589C088ac6c3bb94A9FfeD3f821F2090bbE7BC,294950771249356080261,150.10848199999998
0x71AB335D0D7D827B7AEa830241c8453792B33Aee,294811276073264139086,150.03748910501352
0xF913FBef32E2d40569c0E35Bc413b4AeeC81D93C,294737613077743446865,150
0xCDdF772F8A3295C89DC37510E16e360ee2d29789,294737613077743446865,150
0x54C035748117cb5e873dE06C2ACdB14Dd03E8D5f,294133374545221442986,149.692486551235
0x04cDFeE0cA9bFA3bB25C4A97E630Cb2f34c23264,293183826599021983839,149.20923573556
0x1BfEf10693Dd39A78afD9C90aD9b16A779C4E538,293036973327395173783,149.13449810532
0xF1590710c5E00f50990986B57544A4979B69254E,292960468197346585839,149.095562560625
0xb6816cD2B48d5672c91c6dc114A4c87E4a7f3074,292152927743392694993,148.684583226063
0x7c908b97a16218Ed8AB4411A8720094b57Ec684C,291986504688431921295,148.599886
0x3FF638db5713a0E018505c4DC534ca069a1f11cE,290939934657602179868,148.0672580025579
0xAdf2757DB85a7d9242c073376c9353E19Cd839D9,290886022915074192952,148.03982084822
0x15d6983D4029B219146eDB78423e1484d47c7b8c,290790372368803446079,147.991141679685
0x41C3c2e086fB0CC0D482735112c19b89c636dE60,290394257579496979815,147.78954807317
0xa9308CC5Ac6e28D09eC0724e739bbe884E705747,290137742469226793673,147.6590005460365
0x8d93114Cf20a1b796B72Eae893020FaF9dDC1523,290063493061741041856,147.621213
0x9C7e9D7f5444A6059114d79b39d53fAD3E4c65CE,289846751694229112672,147.510907414
0x705Ec70EdD560c12dED78790eFcfdffFa8978140,289841089329565591015,147.50802568237893
0xd8eA7738831906848B8358be0Fcf74E9d205CFDc,289834358146582133031,147.5046
0xE8B72067aE31BAaB2Eb018659cFE725AD718798C,289286440923870600272,147.22575
0x0577E2466b7e5FAE55fDC6389f514969779E2563,289191240674846483216,147.1773
0x95319B4d09a6a3172B20f40A88e3308F66c43eca,289171198517157165497,147.1671
0x0a2959450fAE21D734D06DAf0C76F0913eEfb156,289070398253484597717,147.1158
0x1bf0e847a4bae0Ef73f50c87a495DFD9Ba1A276F,288852881895033249293,147.0051
0xdD919392ace2d0e6BB7aabd8ccbaB832C7274885,288842860816188590434,147
0xfBCcC0E24BbFF352DC4bc72830a2837Ed5822E60,288818161257945973830,146.98742972199
0xA7f31CdB41B516B7510C3aC2d502518cfcd874f5,288294527025448417135,146.72093799718283
0x72bdC6D617442F26b4A283e52Ce54092d0aA6B13,288133525627381516188,146.639
0x537C84cD71e9b92737b1eE9762ACD439C7Efdbc3,287947465989115016782,146.54430918178872
0x3B29Dd5fb6A64AA03A23C21991AD1bA13dc03dFc,287457594034723172172,146.295
0x5ff00Af932B4E48eC5242Cc8A42d6012AB6b2489,286556531477991995871,145.836424719776
0x545D112b847eB02E38A409cC906d3B724b5a75A5,286112053018990081910,145.61021752431805
0x1cDd4F4424B8c374AE1d93530EdC93491BC3972B,285535315322230133006,145.3167
0x426cf0A8423A9522A78cd3325984AE000D425EeB,284972358012261111071,145.0301956899
0xb5ccC89a491dE71BF42F238582Fb495097070Fb4,284858726003771664637,144.97236526542372
0x68186dE844E16DE84bBC0EfF3F53bcf27ca3606D,284735686314241888795,144.9097470157991
0x653ADADC23Ff74A37B56896d537bFF5BC602306c,284474153247735898731,144.7766457140472
0x39b73D4F0f52ce930b94B3E6Df9C7f4E8F253054,284464725962323768726,144.7718479117
0x39889Dc1e52eBBa7CFD6c8eb65c94ec739d9c13b,283991479704928963201,144.531
0x045AA32568A4b86BdCC0752227ACD383a43422Ce,283892914774755183771,144.48083762210842
0x2B9ab2581D63B9450CF64eC66573D4A78D558A79,283802493039615910675,144.43481953799198
0x7E70C08b467F48D847f6843A045aeB994A3Dc385,283763188958441503473,144.41481662043222
0xCCe98f09C32D03F0491669FA1bEaB81eafFe5A52,282668073455780586301,143.857482509988
0x2185180722801c03ACADB3cB83a4F5F15f725C62,282506823828840822443,143.77541818236998
0xa521c740EF37bf49D6CeE589C41Cb0E0bB8Ac70C,282445229344381573355,143.744071071384
0x060D0B3ed41afB6e00E13352148eD183F21178e1,281745609663270784040,143.3880155579028
0x75dB933F690903730724498E1767bd7BbbF5A45c,281401105490450618163,143.212688
0xb92994BfaFEfB06346AB26b03f7430cb1bFEe144,280396438565759751782,142.70138563472
0x0AC9E91A34133a9B540E6aC8ba34d85DdBA4EaEF,279971848137774657062,142.4853
0xC3794E9FEa13F8ca8e54F663E131FE9e981780e7,279877190205958640945,142.437126
0x829D09f99593ED5f86234583645a0ac0e2e89850,279746225515093499325,142.3704745013174
0x4D12a3d6b83273922970B9A756D312eC90eC801E,279693037352161070430,142.34340559634612
0xEb8969595ba485D704f482Ed6Ec4F7dABAa07B7A,278962844589016697228,141.97179060860185
0xCf2F3e7Bdabbc4B491B3cFC47Bb8A5E63dB6fc36,278246895181916443107,141.60742445274
0xb004A125961C08ffE4dD37BAbd4a1B72b49b3162,276876763141105243449,140.91012693453195
0x684cC96c3Eb29EB62E09c84e3C3024219491F9Cc,276626707253750225846,140.78286668189034
0x39F715195CD5e819DF99EB5938F99be65899aD5c,276491200826756539755,140.7139037699742
0x8e8820eF0d1374AcE18954801123c02aF53CC3Db,276264168825219371683,140.598361
0x7E2CccFa7AD1d8F56a1209f3E5454104B39538Dd,276053651502619800340,140.491223
0xa6Ab66d0d7512C10ba5bdEF31a194BD4532bed75,275872095477110406136,140.398824193
0xE54C877005Dc5613c7603d9e3332BddA0aBa53A2,275819834331038919117,140.37222707216137
0x3F89E96eF8A910F36B332c7af37f58eA4c98C337,275468081137204933384,140.19321029
0x3242933e7C733E38ED99Eb93F9EA40C15a5FE02F,275140157473916076469,140.02632100505366
0x9e52d892004fE19f7EB8F569Ac0E7Fe31D67FB9A,274545121089316523921,139.72349078003455
0x540385d07FFAcb1AD53beE58cDD7189607F0502c,273906776859268006774,139.3986200127531
0x67D5dED43f2dc138112f66FCb9D715FBe7F41854,272863955860791804753,138.8679
0x1D62797eF1f4513917A55a7Ca4E340f9f6E3897D,272862347940100221422,138.86708168536
0x12Dc4839Cf95d2df7E814650C30874dac6932802,272634628383725726053,138.751189
0x277219067FD764E5b48ae89eE30713c6CC9Fa99e,272550249188077657436,138.7082461288305
0xCaE6037b2EaF315491628A2df4666770639028c4,271520256300198013832,138.184054691
0x855E9c731761d34a12E8B2aBd551791D08b81F08,271185425154314089013,138.01365
0xEa7c535F3baCF266d67748855122AF71c90F5460,269947709384986978876,137.38374272939288
0x3C352422D9ca0Be1E8Ab52a990c9271F6d0A1511,269515399010420708237,137.163728203565
0xe1b780172f5380Ba837e25183b6F39d330891a3D,268662262887935412436,136.72954399125328
0x329B9a6e274606cF29aB75177A2E0e33C0E9eCDA,268512469390486216980,136.65331
0x2771e797758c5e6D66557cFE9F657dd96a4ffC78,268487864513427041402,136.64078790782338
0x72d69b8384746f45a81bc0B2144e06B5ccEB33C3,266965472473603199433,135.86600112852847
0x6b49eE1dB849F030d702730aDD7dd3e0f675530a,266348592199848667406,135.55205395328696
0xfb12D57B83f02fD5c4dDe20BDEabbC4492ccB21B,265802509814070276661,135.2741377517835
0xf3De96Dd26847d877960736E426E2d852B6765f4,265265944528581542272,135.001065061865
0xcfd8a84819ec051BE05e57eb0564da7F4D13429d,265242601974033163970,134.9891854
0x7eE89821B5619A7dB51B147B8a76Aa730aD8c46B,264341224140804911258,134.53044966697846
0x65B3dA7e536198708bEbf5fdd4A2c32d7095c8Fd,262541240157836000435,133.61438878616335
0x0B2180531bDe6b11D1358414B5A9D9C5ef589f01,261534884020559218243,133.10222673458392
0xcC6892F28Bd1b577d9974AC974D2865e530E65C2,261142455595005685609,132.902509219
0xF8e7D0C14151a19C4D28dD81A3891b878fA9deF2,260201786213268690062,132.4237769466336
0x00060a76592DDbdDE26c577f9b82EECE6753B70A,259910070722578836921,132.27531498704
0x7E63Eeda4460288f86F29012b28e3ca20b82fd96,259886894547069232431,132.26352
0x2dD860A991664f9f165Af605A44f2f2B685B6b8A,259392678517460467447,132.012
0x34f59297AD78A54eD80f4EBeAa7bdb250221Ba5c,259161712802724650828,131.894455256224
0x9EF171A8C62Eea6455830Bde5de99Db5A7cA5119,258207471030281624280,131.408815624513
0xf36c98Ca70539f8fB9437e1BDA8c54FBD9fc3D01,257781446232635460092,131.192
0x20981Fdd2087661de23C76f4414F5c992D891DFe,257750122862610169250,131.17605868374
0x9c19a2CC0366D2443d36EFe9813Efa2152f29312,257706526448450347289,131.15387128100002
0x05CF5A2ab550518e74b09D7ecD28E3650f54F5A1,257567663217283097765,131.0832
0xd1D8eA03cDD3A7e42040665104cA59adB9670Ec1,257390447315126493777,130.99301
0xc800b3eFe34F5a095Abb46F7F6c2ef2169926048,257275283505109996440,130.9344
0x16e9562Ead5Eb54151a34841866712c38655037a,257174542188959946998,130.88313
0xC7caeFAc2f72b193593FFFbEc4AfB29F22469AA0,257152013161171282718,130.87166436406363
0xe3DE0eb57F4F6940458f4BDfBd689526ac73Cc83,257052068886139068127,130.8208
0xf72F4487A023936e8DaF50278ed08d6bc4B10373,256838285870786648957,130.712
0x8497d1f6e1fCa78F5B86b42Fa044FC7Ad8E7b5bb,256807811211068610646,130.69649061553434
0xf62FE47a3BF8f66041bF7C8020c8c8aA982Bc117,256652503464051903848,130.617450272467
0xe04FacBEFac754636C59bE39D40BDf95D5011250,256569485167659820490,130.5752
0x315aB9ca4253C309E46CfC275F6FD1b96826d34d,256420899558401174545,130.49958073595
0x93b8c5a51f369CeD85f626D38D6F78b56c70c8C2,256391070665876725343,130.4844
0x050EE0f6e39206FA8B95894CB3D5370fc4A03488,256371342894974702631,130.47436
0xc570a59FAa07fEd02f16483825d8e8f55Ff692a4,256319547671769839781,130.44799999999998
0x070F786153AB9C624b76735D8ad62275eCeBEe61,256311688002087748828,130.444
0xeBb28d2c512Ed1786b246C7a96328ab308ce0f42,255916792653333970975,130.243027
0xD165B69fF599d1516F640D975d78E5adB6Cd4ebd,255816252074405241501,130.19185916064
0xe8c132432C89d020c319EB4416365c989b87CdfE,255794521737007386264,130.1808
0x778DED42db50bA92ef2d73F9214771C0f639bbB7,255565019382290785188,130.064
